id,title,age,available,neighbourhood,postcode,type,rooms,monthly_price_usd,monthly_min_usd,monthly_max_usd,link,long,lat,postcode_latlong,commute_time,commute_distance
101159176,Furnished Private Queen in Central Harlem #117B,3,30 Sep,Harlem,10030,apartment,5,"$1,200",1200,1200,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101159176&search_id=500028946123&offset=420&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D420%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9433299,40.8173411,40.8173411+-73.9433299,1628,8313
100458382,Now Available Woodside 61st Street.,2,1 Aug,Woodside,11377,apartment,2,"$1,150",1150,1150,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100458382&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D420%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.90364869999999,40.74133339999999,40.7413334+-73.9036487,2350,7685
100493056,*Utilities Included-Uws/Harlem-Legit Roommate Asap,2,1 Aug,Harlem,10030,apartment,4,"$1,300",1300,1300,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100493056&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D420%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9433299,40.8173411,40.8173411+-73.9433299,1628,8313
100127982,Furnished private room in luxury apt share - Aug,2,1 Aug,Sunset Park,11220,apartment,3,$950,950,950,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100127982&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D420%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0153231,40.6385229,40.6385229+-74.0153231,2248,16420
100604926,Master Suite in a peaceful & cozy Home !,2,1 Aug,Hamilton Heights,10031,apartment,2,"$1,900",1900,1900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100604926&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D420%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.8270209,40.8270209+-73.9506774,1882,9365
101261356,"Friendly roommates, laid back environment!",2,1 Sep,Williamsburg,11211,apartment,3,"$1,250",1250,1250,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101261356&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D420%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9565551,40.7093358,40.7093358+-73.9565551,1774,8892
101206918,Private Room in Shared Apt / Close to Train,2,Available Now,Unionport,10462,apartment,3,$800- $900,800,900,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101206918&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D420%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8566087,40.8382522,40.8382522+-73.8566087,3497,17284
100814647,Upper West Side Rooms for Rent,2,Available Now,Harlem,10030,apartment,3,$825,825,825,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100814647&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D420%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9433299,40.8173411,40.8173411+-73.9433299,1628,8313
100713865,"1 Room in 3BR share, June 1st",2,1 Aug,Washington Heights,10033,apartment,3,"$1,100",1100,1100,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100713865&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D420%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.8557765,40.8557765+-73.9447994,2431,12704
101261242,Private Bedroom available starting 8/1. 2345BDNQR,2,1 Aug,Brooklyn,11217,apartment,3,$822,822,822,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101261242&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D420%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9785952,40.6815619,40.6815619+-73.9785952,1722,10341
101226805,One nice big room for one person,2,Available Now,Crown Heights,11225,apartment,2,$800,800,800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101226805&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D420%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9565551,40.6648278,40.6648278+-73.9565551,2569,13344
101182132,Furnished Private Twin in Prospect Height  #1682A,3,15 Dec,Crown Heights,11216,apartment,4,"$1,075",1075,1075,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101182132&search_id=500028946123&offset=430&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D430%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.6788319,40.6788319+-73.9506774,1778,13268
100026992,Bohemian Apartment Share - Morningside Heights,2,Available Now,Morningside Heights,10026,apartment,2,$630,630,630,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100026992&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D430%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.95258249999999,40.8032131,40.8032131+-73.9525825,1303,6621
100111093,Creative Intentional Community,2,Available Now,Morningside Heights,10026,apartment,2,$630,630,630,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100111093&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D430%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.95258249999999,40.8032131,40.8032131+-73.9525825,1303,6621
101261074,2 Month Sublet - Aug - Oct  Sunny Room in Harlem,2,1 Aug,Harlem,10039,apartment,2,"$1,150",1150,1150,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101261074&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D430%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9374517,40.8288377,40.8288377+-73.9374517,1454,9822
101237599,Large room for rent Lower East Side,2,1 Sep,Lower East Side,10002,apartment,3,"$1,550",1550,1550,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101237599&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D430%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9859414,40.7135097,40.7135097+-73.9859414,1405,6951
101199787,Furnished apartment available,2,Available Now,East Harlem,10029,apartment,1,"$2,000 ",2000,2000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101199787&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D430%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.79164069999999,40.7916407+-73.9447994,1629,6461
101163427,East Harlem roomie wanted,2,1 Aug,East Harlem,10029,apartment,2,"$1,000",1000,1000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101163427&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D430%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.79164069999999,40.7916407+-73.9447994,1629,6461
101260795,2 Bed and Bath at 48-46 40th Street,2,Available Now,Sunnyside,11104,apartment,2,"$1,300",1300,1300,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101260795&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D430%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.91981609999999,40.7448741,40.7448741+-73.9198161,1853,6513
101260777,Cozy Room in Staten Island,2,1 Aug,Stapleton,10304,apartment,3,$950,950,950,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101260777&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D430%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-74.0916944,40.6047352,40.6047352+-74.0916944,4559,25716
101241673,Large unfurnished room in Brooklyn 850 per month,2,Available Now,Brooklyn,11211,apartment,2,$850,850,850,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101241673&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D430%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9565551,40.7093358,40.7093358+-73.9565551,1774,8892
101260633,Ues Flex Bedroom ($1800/Month),2,1 Aug,Upper East Side,10128,apartment,2,"$1,800",1800,1800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101260633&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D430%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.7826039,40.7826039+-73.9506774,1667,5557
101172769,Furnished Private Queen in Central Harlem #118B,3,24 Aug,Harlem,10030,apartment,2,"$1,225",1225,1225,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101172769&search_id=500028946123&offset=440&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D440%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9433299,40.8173411,40.8173411+-73.9433299,1628,8313
100005866,Looking to Rent 1 of My Big Beautifull Room.,2,30 Aug,Forest Hills,11375,apartment,2,$840,840,840,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100005866&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D440%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8457658,40.7245678,40.7245678+-73.8457658,1865,14513
101242666,This Convent Chapel is amazing.,2,14 Jul,Williamsburg,11211,apartment,2,"$1,550",1550,1550,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101242666&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D440%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9565551,40.7093358,40.7093358+-73.9565551,1774,8892
101260159,1 Bed Room Available,2,Available Now,Crown Heights,11213,apartment,2,$650,650,650,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101260159&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D440%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.93892129999999,40.6722134,40.6722134+-73.9389213,2624,14399
101204350,Large Room in East Village,2,10 Aug,Alphabet City,10009,apartment,2,"$1,600",1600,1600,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101204350&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D440%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.7275043,40.7275043+-73.9800645,1611,5054
100785886,2 rooms in a Happy Astoria Duplex with Patio,2,Available Now,Astoria,11103,house,5,"$950- $1,200",950,1200,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100785886&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D440%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9109977,40.7633726,40.7633726+-73.9109977,1826,8082
101260093,Beautiful 2 Bedroom Apartment in Kensington,2,Available Now,Kensington and Parkville,11218,apartment,2,"$2,250 ",2250,2250,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101260093&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D440%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.6483744,40.6483744+-73.9800645,2718,16320
101260081,Furnished Room in West Harlem,2,Available Now,Harlem,10030,apartment,4,"$1,000",1000,1000,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101260081&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D440%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9433299,40.8173411,40.8173411+-73.9433299,1628,8313
100088212,Large Private Rm in Spacious 2BR - Dog Friendly!,2,27 Jul,Astoria,11106,apartment,2,"$1,375",1375,1375,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100088212&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D440%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9271644,40.7595044,40.7595044+-73.9271644,1471,7009
101206762,Room for Rent,2,Available Now,Mill Basin,11234,apartment,2,$200/week,NA,NA,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101206762&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D440%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9065883,40.6007956,40.6007956+-73.9065883,5189,22930
100550008,Small furnished room available for rent,2,Available Now,Downtown Flushing,11355,apartment,2,$350,350,350,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100550008&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D440%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8213213,40.7493096,40.7493096+-73.8213213,3088,15980
101190937,Furnished Full Room in Upper East Side #1552A,7,15 Aug,Upper East Side,10128,apartment,4,"$1,675",1675,1675,https://www.spareroom.com/roommate/fad_click.pl?fad_id=101190937&search_id=500028946123&offset=450&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D450%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.7826039,40.7826039+-73.9506774,1667,5557
100358059,Large furnished room for sublet,2,30 Aug,Washington Heights,10032,apartment,3,$875,875,875,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100358059&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D450%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9447994,40.8409822,40.8409822+-73.9447994,1951,11113
101259832,Large Flatbush room with lots of storage,2,1 Aug,East Flatbush,11226,apartment,5,$795,795,795,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101259832&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D450%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9536163,40.6470923,40.6470923+-73.9536163,2975,16474
101259829,"Large room, with closet  and storage available NOW",2,15 Jul,Bedford - Stuyvesant,11233,apartment,2,"$1,050",1050,1050,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101259829&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D450%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.92128579999999,40.6795939,40.6795939+-73.9212858,2104,15677
101259808,Room for rent,2,1 Sep,Flushing,11354,apartment,3,$800,800,800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101259808&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D450%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.8272029,40.7699016,40.7699016+-73.8272029,2964,16147
100054119,"Beautiful, Sunny, Furnished  with Washer/Dryer",2,22 Sep,Hamilton Heights,10031,apartment,3,"$1,500",1500,1500,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100054119&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D450%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9506774,40.8270209,40.8270209+-73.9506774,1882,9365
101259403,Upper East Side - 1 Bedroom in a 3BHK,2,1 Aug,Upper East Side,10028,apartment,3,"$1,550",1550,1550,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101259403&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D450%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9521468,40.77664120000001,40.7766412+-73.9521468,1453,4503
101088553,Giant Room in Comfortable Apartment,3,Available Now,Flatbush - Ditmas Park,11226,apartment,3,"$1,200",1200,1200,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101088553&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D450%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9536163,40.6470923,40.6470923+-73.9536163,2975,16474
101259307,Banff Room,3,Available Now,Harlem,10030,apartment,2,"$1,050",1050,1050,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101259307&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D450%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9433299,40.8173411,40.8173411+-73.9433299,1628,8313
100901134,Fully furnished bedroom! Elevator Laundry BLDG,3,1 Oct,East Village,10009,apartment,3,"$1,800",1800,1800,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=100901134&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D450%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9800645,40.7275043,40.7275043+-73.9800645,1611,5054
101259277,Private Rooms in 3B Apt 5min from N/W Train,3,Available Now,Ditmars Steinway,11105,apartment,3,"$1,100",1100,1100,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101259277&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D450%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.9065883,40.7787902,40.7787902+-73.9065883,2126,9706
100803223,"Fantastic, spacious apartment in prime location!",1,1 Aug,Upper West Side,10025,apartment,4,"$1,225- $1,325",1225,1325,https://www.spareroom.com/roommate/fad_click.pl?fad_id=100803223&search_id=500028946123&offset=460&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D460%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.96831019999999,40.7999209,40.7999209+-73.9683102,1464,5434
101203372,Spacious Room in Completely Modern Apartment,3,Available Now,East Flatbush,11203,apartment,2,$950,950,950,https://www.spareroom.com/roommate/room_for_rent.pl?flatshare_id=101203372&search_id=500028946123&city_id=500&flatshare_type=offered&search_results=%2Froommate%2F%3Foffset%3D460%26search_id%3D500028946123%26sort_by%3Dage%26mode%3Dlist&,-73.93304289999999,40.6515882,40.6515882+-73.9330429,3464,16893
